Person Campus ID,2014,2015,2016,2017,2018,2019
2356624,0,0,1,0,0,0
2356629,3,23,0,0,0,0
2356715,14,0,0,0,0,0
2356717,0,0,0,5,0,0
2356886,1,0,19,0,0,0
2356919,0,0,0,37,0,0
2356996,8,71,78,32,6,0
2357171,0,55,186,15,11,0
2357299,0,0,4,0,0,0
2357317,0,7,0,0,0,0
2357477,11,20,47,16,38,0
2357489,1,0,0,10,0,0
2357494,0,0,1,0,0,0
2357496,0,0,2,0,0,0
2357521,13,0,0,0,0,0
2357547,0,0,10,0,0,0
2357607,98,34,0,0,0,0
2357620,0,0,0,0,3,0
2357688,0,3,0,0,0,0
2357697,0,5,1,0,0,0
2357713,1,0,0,0,0,0
2357724,0,0,0,1,1,0
2357758,0,25,6,2,0,0
2357776,0,2,0,0,0,0
2357777,0,11,17,15,0,0
2357830,0,0,57,0,0,0
2357838,0,0,0,18,30,0
2357845,10,17,3,21,26,0
2357892,0,0,4,14,12,2
2357897,13,16,16,2,121,0
2357898,0,1,0,2,2,0
2357909,0,3,0,0,0,0
2357918,0,0,3,0,1,0
2357931,5,46,3,0,0,0
2357941,0,27,10,13,5,1
2358012,0,0,5,0,5,0
2358015,1,0,0,3,0,0
2358043,0,16,9,11,0,0
2358048,30,37,6,0,0,0
2358119,60,130,33,0,0,0
2358121,0,14,28,0,0,0
2358122,34,2,0,2,2,0
2358200,4,6,0,0,0,0
2358361,0,29,6,0,0,0
2358372,0,20,22,0,0,0
2358408,0,0,0,2,0,0
2358850,0,13,28,0,0,0
2358853,0,1,0,0,0,0
2359013,0,1,19,0,0,0
2359068,0,0,2,0,0,0
2359076,1,31,22,0,0,0
2359300,0,9,0,0,0,0
2359304,0,0,0,2,2,0
2359327,127,336,186,23,46,3
2359376,155,50,76,10,0,0
2359530,0,15,4,0,0,0
2359695,3,3,0,3,5,0
2359889,4,0,0,0,0,0
2359926,0,0,3,1,0,0
2360035,91,19,0,0,0,0
2360040,60,0,0,0,0,0
2360044,0,8,1,3,0,0
2360047,76,2,0,0,0,0
2360158,0,0,0,0,2,0
2360161,21,55,13,0,1,0
2360168,0,2,5,0,0,0
2360204,0,0,0,0,10,11
2360265,6,0,0,0,0,0
2360314,0,1,0,0,0,0
2360343,25,153,35,0,0,0
2360346,0,7,0,0,0,0
2360854,0,10,0,0,0,0
2360979,0,1,0,0,0,0
2360986,16,0,6,2,0,0
2361060,3,2,0,0,0,0
2361061,6,12,0,0,0,0
2361079,0,7,1,0,0,0
2361266,0,22,22,0,0,0
2361267,7,3,151,58,19,0
2361297,0,0,0,0,2,0
2361317,0,38,1,0,0,0
2361322,0,4,2,1,7,0
2361460,0,28,36,2,77,0
2361530,0,6,6,4,5,0
2361533,0,3,1,0,1,0
2361599,0,8,4,1,0,0
2361669,10,2,0,0,32,0
2361844,1,2,0,0,0,0
2361901,0,2,0,0,0,0
2361904,4,0,0,0,0,0
2362002,0,120,12,0,2,0
2362034,3,1,0,0,0,0
2362365,0,39,51,1,0,0
2362414,0,0,13,3,2,0
2362532,0,4,48,67,47,2
2362617,0,9,0,0,0,0
2362660,0,0,1,0,0,0
2362771,0,3,0,0,0,0
2362820,0,1,12,0,0,0
2362869,1,9,23,0,9,0
2362947,12,5,7,9,3,0
2362982,0,75,0,0,0,0
2362985,0,0,0,12,0,0
2363088,7,0,0,0,0,0
2363122,49,0,0,0,0,0
2363141,0,22,8,0,0,0
2363289,1,0,0,1,0,0
2363464,77,235,77,11,0,0
2363637,0,6,0,0,0,0
2363797,0,4,21,11,0,0
2363858,0,31,2,0,0,0
2364093,0,3,5,0,0,0
2364339,0,0,1,4,0,0
2364544,0,2,2,0,0,0
2364572,0,0,0,4,2,0
2364635,3,0,0,0,0,0
2364922,0,128,0,0,0,0
2364979,18,8,0,0,0,0
2365054,30,33,0,0,0,0
2365162,0,0,0,0,0,2
2365214,4,0,0,0,0,0
2365333,14,66,0,0,0,0
2365481,0,1,0,3,0,0
2365970,0,9,16,4,0,0
2365979,1,0,0,6,3,2
2366006,0,19,8,0,0,0
2366026,120,148,6,0,0,0
2366027,6,5,0,0,0,0
2366028,0,11,6,0,0,0
2366046,46,24,0,0,0,0
2366232,0,0,6,0,0,0
2366233,0,0,0,4,0,0
2366261,0,0,0,1,0,0
2366286,4,1,0,0,0,0
2366296,4,6,0,0,0,0
2366300,0,133,0,0,0,0
2366309,136,26,193,49,6,0
2366439,0,28,84,224,219,26
2366440,0,4,1,0,0,0
2366444,0,1,91,25,16,0
2366554,0,0,2,5,0,0
2366706,0,5,0,0,0,0
2366728,0,0,0,7,5,0
2366891,0,13,31,15,4,0
2367088,2,2,0,0,0,0
2367135,0,2,1,0,0,0
2367220,0,0,2,10,4,0
2367321,0,119,110,3,9,0
2367446,0,0,0,17,36,60
2367648,3,53,4,2,6,0
2367863,0,2,0,0,0,0
2368265,3,13,55,4,0,0
2368396,0,0,107,0,0,0
2368403,0,21,8,6,0,0
2368477,5,47,0,0,0,0
2368521,0,17,0,0,0,0
2368552,0,0,0,5,1,0
2368590,0,0,2,5,3,0
2368593,1,0,0,0,0,0
2368606,0,29,0,0,0,0
2368639,5,1,0,0,0,0
2368771,0,0,0,11,6,2
2368882,0,2,0,0,0,0
2368883,0,0,2,10,0,0
2368916,0,0,0,64,0,0
2368960,0,0,13,12,7,2
2368988,2,9,16,0,0,0
2369035,8,41,6,7,0,0
2369068,1,81,2,0,0,0
2369083,0,2,0,2,0,4
2369092,0,0,0,0,16,8
2369110,0,0,0,0,4,0
2369146,0,1,0,0,0,0
2369241,0,0,6,0,0,0
2369349,0,1,1,0,0,0
2369363,0,30,4,4,2,0
2369396,2,0,0,0,0,0
2369415,0,1,0,0,0,0
2369495,0,0,2,0,0,0
2369539,1,0,0,0,0,0
2369541,0,1,0,0,0,0
2369542,8,32,0,0,0,0
2369543,0,1,0,0,0,0
2369548,1,5,0,2,0,0
2369682,0,1,2,21,34,0
2369731,0,3,0,1,0,0
2369945,0,2,0,0,0,0
2370026,0,36,68,6,0,0
2370074,0,6,0,0,0,0
2370628,3,9,0,0,0,0
2370675,0,20,23,4,0,0
2370837,0,1,0,0,0,0
2370887,0,6,0,68,23,0
2370897,0,165,119,86,20,0
2370925,0,2,2,0,0,0
2370946,0,3,9,0,1,0
2370967,1,0,7,0,0,0
2371046,0,8,1,0,0,0
2371050,1,0,0,0,0,0
2371066,0,0,4,1,0,2
2371068,6,101,32,2,0,0
2371069,0,1,0,0,0,0
2371278,0,0,0,0,1,0
2371595,18,17,311,262,147,0
2371970,0,0,0,46,5,0
2371974,0,17,0,2,0,0
2371975,0,8,86,5,0,0
2372179,0,14,6,5,1,0
2372205,0,2,12,0,0,0
2372231,0,2,0,5,2,0
2372289,0,63,0,0,1,0
2372296,123,153,79,28,10,0
2372647,46,34,35,23,18,0
2372725,0,0,5,0,0,0
2372736,0,7,18,0,1,0
2372794,0,342,1,0,0,0
2372795,0,0,22,13,0,0
2372819,26,0,0,0,0,0
2372841,0,15,0,0,0,0
2372846,0,28,0,0,0,0
2372903,2,47,21,9,7,0
2372994,1,65,116,26,2,0
2373005,0,1,0,0,0,0
2373039,0,18,0,0,0,0
2373050,0,23,0,0,0,0
2373140,0,35,26,0,0,0
2373186,0,0,1,0,1,0
2373188,0,2,0,2,0,0
2373191,0,0,0,0,2,0
2373330,0,9,5,0,0,0
2373363,0,0,2,0,0,0
2373364,92,137,0,7,0,0
2373372,0,3,0,0,0,0
2373409,0,55,2,0,0,0
2373559,0,0,5,0,0,0
2373609,0,0,4,0,0,0
2373627,0,4,9,7,0,0
2373644,0,0,0,1,0,0
2373648,0,0,0,2,2,1
2373661,0,8,0,0,0,0
2373668,38,1,0,0,0,0
2373734,0,0,22,4,0,0
2374149,0,0,0,7,1,0
2374183,5,0,0,0,0,0
2374228,0,2,0,0,0,0
2374424,0,4,0,0,2,0
2374586,0,2,30,5,0,0
2374812,5,17,0,0,0,0
2374814,4,0,0,0,0,0
2374847,0,0,0,38,45,0
2374856,0,2,0,0,0,0
2374884,8,23,8,10,0,0
2374897,0,0,2,0,0,0
2374905,0,2,5,2,0,0
2374906,0,8,4,0,0,0
2374913,0,13,1,0,0,0
2374925,0,0,0,3,0,0
2375040,0,3,4,0,0,0
2375161,0,0,3,0,0,0
2375177,0,5,9,7,0,0
2375182,6,0,54,74,3,0
2375208,0,0,1,0,1,0
2375209,0,4,32,0,0,0
2375210,110,208,160,27,12,0
2375271,0,106,39,0,0,0
2375284,0,0,5,6,0,0
2375307,0,0,0,3,0,0
2375317,0,0,39,7,25,2
2375351,0,0,0,0,1,0
2375395,20,120,42,11,21,4
2375439,0,0,1,0,0,0
2375445,0,51,150,41,2,0
2375461,0,29,0,0,0,0
2375570,0,97,6,0,4,0
2375611,5,0,0,0,2,0
2376002,41,20,0,18,1,0
2376006,2,1,0,0,0,0
2376028,0,4,83,265,1,0
2376029,0,17,14,0,0,0
2376035,0,10,15,0,5,0
2376043,0,5,28,15,4,0
2376053,0,0,0,9,0,0
2376085,0,39,12,0,0,0
2376139,1,4,2,0,0,0
2376536,0,0,1,11,2,0
2376587,6,9,18,2,0,0
2376639,0,0,7,0,0,0
2376643,29,58,1,0,0,0
2376976,11,48,20,0,0,0
2377397,0,6,0,0,0,0
2377534,4,0,0,0,0,0
2377537,0,0,0,0,12,0
2377552,21,6,15,1,0,0
2377744,0,0,135,18,2,0
2377780,1,0,0,0,0,0
2377819,2,5,15,0,0,0
2377831,0,0,0,65,114,121
2378093,0,4,7,2,1,0
2378121,0,0,0,0,0,4
2378170,1,0,0,0,0,0
2378171,5,0,0,0,0,0
2378266,0,0,2,0,0,0
2378286,0,0,10,9,0,2
2378345,0,0,36,13,0,0
2378349,138,119,61,53,0,0
2378352,0,4,2,2,63,5
2378353,0,0,4,0,0,0
2378357,1,2,0,0,0,0
2378363,0,1,0,0,0,0
2378383,1,0,0,0,0,0
2378396,1,10,4,1,0,0
2378397,2,3,3,0,0,0
2378398,0,10,0,0,0,0
2378402,14,19,253,182,0,0
2378444,0,0,0,0,16,4
2378466,0,5,0,0,0,0
2378476,0,0,0,3,1,0
2378477,0,0,2,4,7,4
2378479,0,0,4,51,0,0
2378481,0,5,28,4,0,0
2378496,0,1,13,14,3,0
2378529,45,41,0,0,0,0
2378566,1,0,0,0,0,0
2378568,16,4,0,3,0,10
2378569,0,1,0,0,0,0
2378570,0,0,1,0,0,0
2378576,0,0,8,16,10,0
2378610,4,39,2,0,0,0
2378615,15,2,0,0,0,0
2378616,0,3,0,0,0,0
2378742,3,4,0,0,0,0
2378846,4,0,0,0,0,0
2379041,1,0,0,0,0,0
2379104,1,1,2,1,0,0
2379110,0,0,4,0,0,0
2379111,0,5,0,0,0,0
2379128,0,3,0,0,0,0
2379130,68,62,48,7,9,0
2379133,0,0,6,0,0,0
2379147,0,0,0,0,1,3
2379189,0,22,5,0,0,0
2379200,0,0,37,2,0,0
2379301,0,6,3,1,0,0
2379306,6,0,0,3,0,0
2379339,0,3,0,0,0,0
2379388,0,0,6,0,0,0
2379391,2,0,0,0,0,0
2379395,3,57,56,0,0,0
2379397,2,2,5,0,0,0
2379403,0,135,158,9,20,2
2379404,2,45,3,3,0,0
2379423,9,23,0,0,0,0
2379457,8,23,0,0,0,0
2379461,0,3,25,17,4,0
2379468,15,2,4,0,0,0
2379471,0,0,1,0,0,0
2379472,0,7,407,334,215,121
2379552,3,0,0,0,0,0
2379553,0,0,13,20,0,0
2379556,0,9,0,0,0,0
2379598,19,50,0,1,2,0
2379665,67,14,1,1,2,0
2379701,3,9,30,0,0,0
2379705,1,0,1,3,1,0
2379786,0,4,2,0,0,0
2379788,3,16,0,0,0,0
2379790,98,203,147,1,0,0
2379793,26,208,13,25,0,0
2379813,3,0,4,2,0,0
2379817,0,90,12,0,0,0
2379826,2,4,2,8,1,0
2379837,6,6,7,1,2,0
2379943,1,3,0,0,0,0
2380015,93,10,0,0,0,0
2380147,0,5,1,0,0,0
2380154,1,14,0,0,0,0
2380157,36,50,51,13,0,0
2380204,0,0,103,111,26,0
2380252,0,0,0,3,0,0
2380266,3,40,0,0,0,0
2380275,11,12,0,0,0,0
2380351,0,1,0,0,0,0
2380377,1,56,14,12,0,0
2380385,0,12,0,0,0,0
2380426,0,47,20,0,0,0
2380439,4,6,29,1,0,0
2380440,0,3,0,0,0,0
2380446,72,0,0,0,0,0
2380450,0,35,0,0,0,0
2380501,0,0,3,0,0,0
2380506,0,1,20,0,0,0
2380508,1,0,0,0,0,0
2380621,1,0,0,0,0,0
2380625,1,3,0,3,0,0
2380632,65,0,0,0,0,0
2380693,0,0,1,2,0,0
2380721,0,2,0,0,0,0
2380726,0,58,0,0,0,0
2380732,4,7,0,0,3,0
2380733,10,1,0,0,0,0
2380734,0,12,10,0,0,0
2380736,82,93,85,58,44,12
2380752,6,15,8,1,0,0
2380757,0,2,1,0,0,0
2380822,0,1,0,0,0,0
2380829,0,1,0,0,0,0
2380886,66,113,3,0,0,0
2380914,7,0,0,0,0,0
2380918,130,0,0,0,0,0
2380992,7,0,0,0,0,0
2381029,0,1,0,46,23,8
2381057,0,2,2,28,6,1
2381065,2,0,3,26,21,0
2381089,1,31,32,0,0,0
2381226,0,2,3,0,0,0
2381227,1,0,0,0,0,0
2381249,145,99,2,0,0,0
2381269,0,15,0,0,0,0
2381270,5,0,9,19,0,2
2381272,0,211,417,83,85,0
2381357,2,0,0,0,0,0
2381358,0,7,77,0,0,0
2381359,0,1,0,0,0,0
2381366,114,284,287,113,20,0
2381374,1,0,0,0,0,0
2381430,13,196,125,14,22,0
2381433,0,12,47,11,16,0
2381434,0,2,1,0,0,0
2381436,2,2,9,0,0,0
2381485,0,13,2,6,0,0
2381492,0,0,0,25,0,0
2381502,5,31,4,2,1,0
2381556,8,2,14,10,1,0
2381641,56,64,4,0,0,0
2381678,0,0,0,4,1,2
2381679,0,0,0,17,23,0
2381682,2,4,5,0,0,0
2381684,0,11,3,14,2,0
2381685,1,0,0,0,0,0
2381687,60,8,4,0,0,0
2381688,6,21,0,0,0,0
2381694,0,6,0,0,0,0
2381695,40,6,13,0,0,0
2381783,108,51,70,113,23,0
2381868,0,0,1,5,7,0
2381882,0,8,4,0,0,0
2381968,23,15,18,1,0,0
2381969,0,20,0,0,0,0
2381972,0,22,34,0,0,0
2381973,63,0,15,33,0,0
2381974,43,17,38,3,0,0
2382022,6,12,1,0,1,3
2382032,7,0,0,0,0,0
2382039,1,0,0,0,0,0
2382041,2,2,0,0,0,0
2382097,5,0,0,0,0,0
2382099,5,0,0,0,0,0
2382103,0,0,0,0,1,0
2382112,2,10,29,0,0,0
2382116,0,1,0,0,0,0
2382117,0,2,0,0,0,0
2382119,0,1,4,0,0,0
2382123,0,13,0,0,0,0
2382131,0,6,2,0,0,0
2382182,4,2,0,0,0,0
2382183,0,20,18,0,2,0
2382202,4,74,7,0,0,0
2382218,0,2,0,0,0,0
2382221,2,0,3,0,0,0
2382227,22,28,0,0,0,0
2382294,116,125,114,88,6,1
2382297,8,0,0,0,0,0
2382308,0,24,43,15,3,0
2382310,9,0,0,0,0,0
2382398,0,8,82,9,5,0
2382401,0,6,14,8,2,0
2382405,3,22,1,6,2,0
2382415,0,20,37,211,11,0
2382416,0,0,3,299,70,102
2382420,33,2,0,0,0,0
2382421,75,15,10,3,0,0
2382422,0,0,21,2,0,0
2382444,0,0,0,12,0,0
2382493,0,4,0,0,0,0
2382494,3,9,2,58,52,5
2382497,0,1,5,0,0,0
2382498,9,17,0,0,0,0
2382535,5,15,17,0,0,0
2382537,1,1,0,0,0,0
2382539,0,15,7,2,8,0
2382542,0,0,0,0,1,0
2382544,74,94,16,0,0,0
2382546,0,15,0,0,0,0
2382550,15,128,32,0,0,0
2382555,10,74,1,2,0,0
2382556,5,31,64,0,5,0
2382557,0,52,34,14,0,0
2382568,0,0,1,0,0,0
2382596,75,32,8,0,0,0
2382672,2,2,0,0,0,0
2382673,0,1,2,0,0,0
2382677,1,0,0,0,0,0
2382818,3,29,0,0,2,0
2382845,0,0,0,2,0,0
2382846,1,0,50,1,0,0
2382850,0,6,0,0,0,0
2382851,47,132,53,9,0,0
2382919,1,0,15,0,0,0
2382925,0,42,0,0,0,0
2382929,0,1,1,0,0,0
2383033,0,16,0,0,0,0
2383042,0,9,6,0,0,0
2383046,0,6,0,0,0,0
2383052,18,4,11,1,0,0
2383058,0,11,7,0,0,0
2383061,1,27,225,28,5,4
2383159,0,18,49,4,0,0
2383166,0,3,0,0,0,0
2383167,0,0,1,0,0,0
2383172,0,13,3,1,0,0
2383245,2,0,0,0,0,0
2383247,0,26,0,0,2,0
2383252,0,1,0,0,0,0
2383320,1,6,48,23,8,0
2383321,16,8,5,12,2,0
2383322,1,31,0,0,0,0
2383325,0,1,2,0,0,0
2383333,160,142,59,7,0,0
2383336,1,1,0,0,0,0
2383337,0,0,0,2,0,0
2383457,2,0,0,0,0,0
2383458,0,1,0,0,0,0
2383459,4,12,0,0,0,0
2383460,0,66,27,1,0,0
2383472,2,1,0,0,0,0
2383473,0,21,23,3,0,0
2383474,0,4,0,0,0,0
2383477,0,2,0,0,0,0
2383483,0,69,12,2,7,0
2383484,0,2,22,6,5,0
2383485,135,80,104,99,13,0
2383488,137,100,39,37,0,0
2383493,1,45,34,0,0,0
2383599,25,108,27,8,3,0
2383600,0,3,0,0,0,0
2383601,2,14,0,0,0,0
2383602,55,54,0,0,0,0
2383605,0,1,0,0,1,0
2383690,0,0,0,0,7,0
2383693,0,0,1,0,0,0
2383694,0,1,0,0,0,0
2383704,0,29,0,0,0,0
2383707,0,19,3,2,0,0
2383785,130,0,0,0,0,0
2383794,67,4,2,0,0,0
2383867,26,4,0,0,0,0
2383958,0,1,7,0,0,0
2383984,0,0,2,1,0,0
2384020,0,3,1,0,0,0
2384124,8,3,12,29,2,0
2384125,12,13,0,0,0,0
2384137,0,5,0,0,0,0
2384140,0,0,5,9,0,0
2384151,0,11,13,2,0,0
2384187,20,43,0,1,3,0
2384190,6,16,0,0,0,0
2384217,0,1,0,0,0,0
2384222,0,0,0,1,4,0
2384223,0,0,1,0,0,0
2384236,0,2,0,0,0,0
2384238,5,2,0,0,1,0
2384241,5,1,29,0,0,0
2384246,4,13,0,0,0,0
2384328,1,0,0,1,0,0
2384331,0,5,0,1,0,0
2384424,0,0,2,0,0,0
2384426,76,16,12,0,0,0
2384428,3,2,1,0,0,0
2384429,14,2,7,0,0,0
2384431,28,3,1,0,0,0
2384432,0,6,4,0,0,0
2384452,0,6,0,0,0,0
2384481,0,5,0,0,0,0
2384487,1,28,3,0,0,0
2384489,0,3,7,0,0,0
2384570,0,1,1,0,0,0
2384572,0,116,82,0,0,0
2384580,0,20,0,0,0,0
2384596,0,1,0,0,0,0
2384597,2,0,0,0,0,0
2384598,2,2,25,11,1,0
2384646,0,0,2,0,0,0
2384665,0,1,0,0,0,0
2384721,17,20,29,2,0,0
2384732,0,1,0,0,0,0
2384735,0,29,0,0,2,0
2384737,0,0,0,2,0,0
2384741,108,171,73,1,5,0
2384746,0,0,23,0,0,0
2384799,0,0,0,0,1,0
2384858,0,0,4,10,8,0
2384861,1,0,0,0,0,0
2384862,2,0,0,0,0,0
2384885,1,4,0,0,0,0
2384887,1,148,163,3,0,0
2384893,9,85,47,201,91,0
2384948,6,22,2,0,0,0
2384994,0,1,0,10,0,0
2384997,71,42,3,2,0,0
2385060,3,5,2,0,0,0
2385066,0,4,0,0,1,0
2385167,28,40,7,3,0,0
2385182,0,0,1,64,4,0
2385197,0,2,10,7,0,0
2385204,0,2,0,0,0,0
2385329,0,3,0,0,0,0
2385564,0,0,7,0,0,0
2385567,22,0,0,0,0,0
2385586,0,0,0,25,4,0
2385625,0,0,0,0,163,14
2385697,144,88,0,0,0,0
2385698,0,2,20,0,0,0
2385702,0,2,0,0,0,0
2385703,0,0,2,1,1,0
2385705,0,0,0,1,0,0
2385708,15,8,57,2,0,0
2385715,0,2,3,0,3,0
2385720,5,0,0,0,0,0
2385739,0,6,0,0,0,0
2385741,0,2,0,0,0,0
2385745,0,0,0,4,2,0
2385831,2,5,0,0,0,0
2386033,0,0,14,0,0,0
2386049,1,25,0,0,0,0
2386097,4,0,0,0,0,0
2386239,5,0,4,1,0,0
2386241,0,4,4,0,0,0
2386251,0,23,0,0,0,0
2386306,5,31,24,0,0,0
2386382,2,1,0,0,0,0
2386386,0,0,15,0,0,0
2386388,116,126,24,6,0,0
2386389,129,81,0,0,0,0
2386408,2,0,1,0,0,0
2386410,7,0,0,6,0,0
2386414,2,84,2,1,0,0
2386415,1,1,0,0,0,0
2386611,0,2,1,0,6,0
2386676,0,11,8,1,3,0
2386754,1,1,2,2,0,0
2386761,0,55,0,0,0,0
2386762,74,45,0,0,0,0
2386844,117,195,174,56,0,1
2386847,0,29,0,0,0,0
2386852,1,1,0,0,0,0
2386962,0,0,5,0,0,0
2386974,0,0,0,14,0,0
2387002,0,21,7,0,0,0
2387004,0,2,0,0,0,0
2387005,2,0,0,0,0,0
2387059,155,423,114,0,0,0
2387065,8,0,24,12,0,0
2387110,36,40,25,0,0,0
2387114,10,30,21,5,5,0
2387118,12,4,0,0,0,0
2387120,0,2,0,0,0,0
2387144,0,1,17,74,0,0
2387154,0,0,4,267,390,22
2387155,0,0,39,22,29,2
2387171,0,0,7,0,0,0
2387205,0,10,0,0,0,0
2387217,20,0,0,0,0,0
2387292,0,0,1,2,0,0
2387300,8,4,4,5,0,0
2387303,0,103,336,185,0,0
2387339,0,2,29,0,0,0
2387363,0,1,4,0,0,0
2387366,48,35,3,2,0,0
2387416,0,1,24,30,2,0
2387441,0,2,0,0,0,0
2387443,99,33,0,0,0,0
2387450,0,27,4,2,0,0
2387515,0,4,0,16,0,0
2387547,0,0,4,3,13,0
2387607,5,1,0,0,0,0
2387616,0,25,6,2,11,0
2387617,2,41,35,2,0,0
2387624,1,0,0,0,0,0
2387628,0,0,1,0,0,0
2387799,0,14,0,0,0,0
2387802,44,38,0,0,0,0
2387890,11,4,0,0,0,0
2387898,1,0,0,0,0,0
2387965,0,16,78,2,0,0
2387966,0,0,0,27,202,20
2387968,76,1,0,0,0,0
2387969,43,11,0,0,0,0
2387972,0,0,0,0,1,0
2388022,0,4,0,0,0,0
2388115,0,0,0,0,2,0
2388176,0,4,16,0,0,0
2388185,0,26,30,72,6,0
2388186,23,16,2,0,0,0
2388340,0,3,10,0,0,0
2388351,82,5,12,23,0,0
2388385,2,0,0,0,0,0
2388386,1,23,9,21,2,0
2388389,1,38,18,5,0,0
2388463,0,0,0,46,2,0
2388467,0,0,0,0,4,0
2388533,0,2,3,2,6,0
2388590,0,179,156,0,0,0
2388593,2,0,0,0,0,0
2388678,0,0,20,6,0,0
2388680,1,0,0,0,0,0
2388683,62,135,74,15,20,7
2388684,0,10,1,0,0,0
2388712,0,0,0,7,7,5
2388716,0,0,3,1,0,0
2388726,0,11,5,0,0,0
2388737,0,17,16,0,0,0
2388741,104,63,38,7,23,0
2388743,0,11,0,0,0,0
2388745,0,14,0,0,0,0
2388788,0,0,0,214,95,2
2388809,0,52,16,1,0,0
2388812,0,0,2,0,0,0
2388856,1,0,0,0,0,0
2388868,26,26,7,0,0,0
2388918,34,40,0,0,0,0
2388922,174,115,2,0,0,0
2388994,0,0,6,0,0,0
2388997,0,0,4,0,0,0
2389006,0,0,10,107,13,2
2389057,0,0,4,4,0,0
2389061,117,170,24,0,0,0
2389126,0,0,7,11,10,4
2389127,14,0,1,0,0,0
2389128,0,4,0,0,0,0
2389129,43,78,3,0,0,0
2389195,0,3,11,0,4,2
2389242,93,398,270,162,44,0
2389264,3,141,3,4,0,0
2389266,0,0,37,0,1,1
2389271,0,0,1,0,0,0
2389329,0,0,3,0,0,0
2389338,0,0,0,3,0,11
2389450,44,27,0,0,0,0
2389452,127,273,0,3,0,0
2389453,0,7,0,0,0,0
2389472,6,31,5,6,0,0
2389589,0,11,2,0,0,0
2389591,0,0,2,0,0,0
2389597,3,92,87,32,35,0
2389598,0,9,0,0,0,0
2389606,0,1,4,2,0,0
2389785,0,0,0,0,1,0
2389827,117,30,0,0,0,0
2389832,0,0,8,0,4,0
2389845,0,0,0,2,86,52
2389964,46,48,0,0,0,0
2389966,0,1,0,0,0,0
2390028,27,40,47,40,21,0
2390097,0,0,0,0,0,30
2390129,0,5,0,0,0,0
2390134,8,53,38,6,2,0
2390203,1,0,0,0,0,0
2390212,6,8,1,0,1,0
2390293,2,0,0,0,0,0
2390294,4,0,0,0,0,0
2390298,0,5,1,6,0,0
2390299,111,104,64,64,25,0
2390300,3,2,0,0,0,0
2390360,2,0,0,0,0,0
2390375,0,0,2,1,0,0
2390462,0,1,0,0,0,0
2390474,0,1,0,0,0,0
2390483,0,0,0,4,0,0
2390591,3,84,0,0,0,0
2390594,26,117,131,10,0,0
2390605,0,0,0,0,80,0
2390670,6,8,1,0,0,0
2390674,46,15,5,3,1,0
2390751,2,0,0,0,0,0
2390752,2,0,4,0,0,0
2390755,50,0,0,0,0,0
2390760,1,0,8,0,0,0
2390761,0,0,4,19,0,0
2390765,2,2,0,0,0,0
2390817,1,1,2,0,0,0
2390832,9,215,286,120,321,0
2390838,0,2,2,0,0,0
2390896,0,0,1,0,0,0
2390932,1,0,0,0,3,0
2390933,22,6,0,0,0,0
2390971,0,16,0,0,0,0
2391003,0,1,2,2,7,0
2391026,0,0,0,0,4,0
2391029,0,0,0,0,2,0
2391089,0,0,0,17,1,0
2391098,0,16,27,0,74,11
2391099,2,0,0,0,0,0
2391119,1,20,0,3,0,0
2391245,0,33,0,0,0,0
2391264,74,286,152,27,5,0
2391269,1,1,0,4,0,0
2391320,0,0,0,0,2,45
2391322,0,9,25,83,6,0
2391344,0,0,0,13,25,0
2391348,97,100,0,3,0,0
2391364,0,1,0,0,0,0
2391421,0,1,0,0,0,0
2391435,1,2,3,0,0,0
2391439,0,0,6,0,0,0
2391442,36,43,0,0,0,0
2391445,0,9,0,0,0,0
2391532,0,117,81,13,0,0
2391587,0,0,14,59,5,4
2391590,0,5,35,0,2,0
2391640,1,0,0,0,0,0
2391749,0,1,0,0,2,0
2391759,25,286,100,0,0,0
2391767,137,77,8,0,0,0
2391779,55,0,0,0,0,0
2391832,1,1,0,0,0,0
2391950,0,3,6,1,0,0
2391992,0,17,0,0,0,0
2391996,6,0,0,0,0,0
2392131,2,0,0,0,0,0
2392223,0,1,0,3,0,0
2392304,132,153,0,0,0,0
2392315,0,27,24,0,4,0
2392321,1,0,0,0,0,0
2392399,0,0,0,0,1,0
2392407,0,1,0,0,0,0
2392494,0,1,15,0,0,0
2392495,36,0,0,0,0,0
2392496,0,4,5,0,1,0
2392509,0,0,0,1,3,11
2392575,73,145,86,48,8,0
2392578,36,0,0,0,0,0
2392611,0,0,1,3,0,0
2392616,0,1,10,3,0,0
2392622,0,2,0,0,0,0
2392623,0,2,0,1,0,0
2392692,143,10,0,0,0,0
2392852,0,0,32,0,0,0
2392862,0,2,0,0,0,0
2392965,0,0,0,0,1,0
2392984,0,204,200,18,7,3
2392985,2,0,0,0,0,0
2393012,0,40,0,3,0,0
2393015,0,0,0,1,0,0
2393066,0,0,1,0,0,0
2393212,0,0,2,47,24,0
2393245,0,0,1,0,0,0
2393315,0,1,6,0,0,0
2393321,0,0,9,0,0,0
2393400,0,0,4,1,0,0
2393456,0,1,0,0,0,0
2393513,0,0,0,0,45,0
2393519,0,1,0,0,0,0
2393560,0,0,0,5,2,0
2393585,0,15,59,12,21,0
2393587,119,56,0,0,0,0
2393588,0,0,23,0,2,0
2393708,0,0,22,0,0,0
2393709,0,0,16,0,1,0
2393710,0,4,0,0,0,0
2394008,0,1,1,3,1,0
2394011,0,1,0,0,0,0
2394014,0,1,0,2,4,0
2394015,0,133,0,160,0,0
